species_id;GBIF_species_id;GBIF_species_name;GBIF_genus_name;GBIF_family_name;GBIF_kingdom_name
15934;5201554;Prionotus tribulus;Prionotus;Triglidae;Animalia
15935;5977203;Erynnis zarucco;Erynnis;Hesperiidae;Animalia
15936;3151497;Symphyotrichum concolor;Symphyotrichum;Asteraceae;Plantae
15937;2350817;Porichthys notatus;Porichthys;Batrachoididae;Animalia
15938;3113910;Packera tomentosa;Packera;Asteraceae;Plantae
15939;4301804;Mastor aesculapius;Mastor;Hesperiidae;Animalia
15940;5189251;Zemysina orbella;Zemysina;Ungulinidae;Animalia
15941;3033516;Clematis coactilis;Clematis;Ranunculaceae;Plantae
15942;2698763;Hechtia texensis;Hechtia;Bromeliaceae;Plantae
15943;1709142;Trimerotropis saxatilis;Trimerotropis;Acrididae;Animalia
15944;2293240;Homalopoma luridum;Homalopoma;Colloniidae;Animalia
15945;2928124;Phacelia arizonica;Phacelia;Hydrophyllaceae;Plantae
15946;5702096;Eupatorium rotundifolium;Eupatorium;Asteraceae;Plantae
15947;5188258;Pentamera pulcherrima;Pentamera;Phyllophoridae;Animalia
15948;3814605;Eremogone kingii;Eremogone;Caryophyllaceae;Plantae
15949;9457757;Copidryas cosyra;Copidryas;Noctuidae;Animalia
15950;5345134;Astragalus layneae;Astragalus;Fabaceae;Plantae
15951;2716925;Eleocharis nitida;Eleocharis;Cyperaceae;Plantae
15952;1314580;Monomorium minimum;Monomorium;Formicidae;Animalia
15953;2287955;Anodonta cataracta;Pyganodon;Unionidae;Animalia
15954;7066500;Baccharis pilularis;Baccharis;Asteraceae;Plantae
15955;1048348;Physonota alutacea;Physonota;Chrysomelidae;Animalia
15956;3033370;Ranunculus eschscholtzii;Ranunculus;Ranunculaceae;Plantae
15957;1552918;Calycomyza platyptera;Calycomyza;Agromyzidae;Animalia
15958;3166303;Downingia pulchella;Downingia;Campanulaceae;Plantae
15959;6156960;Pseudemys concinna;Pseudemys;Emydidae;Animalia
15960;9626037;Celama pustulata;Celama;Nolidae;Animalia
15961;5282879;Leucodon julaceus;Leucodon;Leucodontaceae;Plantae
15962;6372170;Hosackia crassifolia;Hosackia;Fabaceae;Plantae
15963;5659416;Leptosiphon breviculus;Leptosiphon;Polemoniaceae;Plantae
15964;1858615;Anstenoptilia marmarodactyla;Anstenoptilia;Pterophoridae;Animalia
15965;1986040;Lomographa semiclarata;Lomographa;Geometridae;Animalia
15966;2359816;Rhinichthys obtusus;Rhinichthys;Cyprinidae;Animalia
15967;1097038;Prionus lecontei;Prionus;Cerambycidae;Animalia
15968;2288039;Cyrtonaias tampicoensis;Cyrtonaias;Unionidae;Animalia
15969;3034294;Lomatium caruifolium;Lomatium;Apiaceae;Plantae
15970;2333742;Oligocottus snyderi;Oligocottus;Cottidae;Animalia
15971;5285139;Pinus pungens;Pinus;Pinaceae;Plantae
15972;7346099;Erythranthe tilingii;Erythranthe;Phrymaceae;Plantae
15973;7095931;Rhus copallina;Rhus;Anacardiaceae;Plantae
15974;5329014;Sagittaria subulata;Sagittaria;Alismataceae;Plantae
15975;1249670;Fenusa ulmi;Fenusa;Tenthredinidae;Animalia
15976;7295259;Eritrichium nanum;Eritrichium;Boraginaceae;Plantae
15977;7666001;Urocitellus mollis;Urocitellus;Sciuridae;Animalia
15978;4339144;Urticina grebelnyi;Urticina;Actiniidae;Animalia
15979;2335410;Sebastes atrovirens;Sebastes;Sebastidae;Animalia
15980;2797871;Platanthera cristata;Platanthera;Orchidaceae;Plantae
15981;2159902;Araneus nordmanni;Araneus;Araneidae;Animalia
15982;3069926;Euphorbia strictior;Euphorbia;Euphorbiaceae;Plantae
15983;2986208;Ribes glandulosum;Ribes;Grossulariaceae;Plantae
15984;3032796;Saxifraga cespitosa;Saxifraga;Saxifragaceae;Plantae
15985;2959248;Coursetia axillaris;Coursetia;Fabaceae;Plantae
15986;10638589;Gypsonoma salicicolana;Gypsonoma;Tortricidae;Animalia
15987;1338483;Coelioxys dolichos;Coelioxys;Megachilidae;Animalia
15988;5000994;Semanotus amethystinus;Semanotus;Cerambycidae;Animalia
15989;7219356;Eriogonum deflexum;Eriogonum;Polygonaceae;Plantae
15990;2889599;Eriogonum grande;Eriogonum;Polygonaceae;Plantae
15991;4305003;Onchidella borealis;Onchidella;Onchidiidae;Animalia
15992;2398749;Microspathodon chrysurus;Microspathodon;Pomacentridae;Animalia
15993;3065753;Euphorbia pergamena;Euphorbia;Euphorbiaceae;Plantae
15994;2703349;Sphenopholis obtusata;Sphenopholis;Poaceae;Plantae
15995;2888482;Argemone aenea;Argemone;Papaveraceae;Plantae
15996;2706150;Cenchrus clandestinus;Cenchrus;Poaceae;Plantae
15997;2078879;Cosmopepla intergressus;Cosmopepla;Pentatomidae;Animalia
15998;3121338;Artemisia suksdorfii;Artemisia;Asteraceae;Plantae
15999;2925926;Hackelia micrantha;Hackelia;Boraginaceae;Plantae
16000;2926658;Trichostema laxum;Trichostema;Lamiaceae;Plantae
16001;2942415;Crotalaria pumila;Crotalaria;Fabaceae;Plantae
16002;2857338;Allium obtusum;Allium;Amaryllidaceae;Plantae
16003;2808912;Sacoila lanceolata;Sacoila;Orchidaceae;Plantae
16004;9513830;Lintneria eremitus;Sphinx;Sphingidae;Animalia
16005;4972374;Tamias rufus;Tamias;Sciuridae;Animalia
16006;3170870;Scrophularia parviflora;Scrophularia;Scrophulariaceae;Plantae
16007;8639941;Isothecium stoloniferum;Isothecium;Brachytheciaceae;Plantae
16008;7226711;Ranunculus hispidus;Ranunculus;Ranunculaceae;Plantae
16009;5064417;Brachypremna dispellens;Brachypremna;Tipulidae;Animalia
16010;9167913;Bembix americana;Bembix;Crabronidae;Animalia
16011;3189541;Hypericum virgatum;Hypericum;Hypericaceae;Plantae
16012;5189074;Semele rubropicta;Semele;Semelidae;Animalia
16013;2878206;Quercus tomentella;Quercus;Fagaceae;Plantae
16014;9468694;Forsebia cinis;Forsebia;Noctuidae;Animalia
16015;6171806;Cyanocitta stelleri;Cyanocitta;Corvidae;Animalia
16016;3115081;Petradoria pumila;Petradoria;Asteraceae;Plantae
16017;2888939;Chorizanthe watsonii;Chorizanthe;Polygonaceae;Plantae
16018;5384457;Psammophiliella muralis;Psammophiliella;Caryophyllaceae;Plantae
16019;5341476;Lycopus virginicus;Lycopus;Lamiaceae;Plantae
16020;2742385;Trillium rugelii;Trillium;Melanthiaceae;Plantae
16021;2769073;Camassia leichtlinii;Camassia;Asparagaceae;Plantae
16022;4293143;Neoclytus muricatulus;Neoclytus;Cerambycidae;Animalia
16023;3119158;Helianthus silphioides;Helianthus;Asteraceae;Plantae
16024;5289863;Bouteloua repens;Bouteloua;Poaceae;Plantae
16025;2704258;Poa fendleriana;Poa;Poaceae;Plantae
16026;7222889;Ambrosia artemisiifolia;Ambrosia;Asteraceae;Plantae
16027;1694608;Insara elegans;Insara;Tettigoniidae;Animalia
16028;4219319;Cirsium scariosum;Cirsium;Asteraceae;Plantae
16029;3115492;Cacaliopsis nardosmia;Cacaliopsis;Asteraceae;Plantae
16030;1019336;Dicellarius atlanta;Dicellarius;Xystodesmidae;Animalia
16031;3171553;Penstemon australis;Penstemon;Plantaginaceae;Plantae
16032;5152523;Raglius vulgaris;Raglius;Rhyparochromidae;Animalia
16033;4243109;Liatris punctata;Liatris;Asteraceae;Plantae
16034;2641920;Pediastrum duplex;Pediastrum;Hydrodictyaceae;Plantae
16035;2726981;Carex trichocarpa;Carex;Cyperaceae;Plantae
16036;2501248;Mnemiopsis leidyi;Mnemiopsis;Bolinopsidae;Animalia
16037;6306736;Streptanthus cordatus;Streptanthus;Brassicaceae;Plantae
16038;2928166;Phacelia neglecta;Phacelia;Hydrophyllaceae;Plantae
16039;3141890;Cyclachaena xanthiifolia;Cyclachaena;Asteraceae;Plantae
16040;3091046;Bahiopsis reticulata;Bahiopsis;Asteraceae;Plantae
16041;3169647;Cycladenia humilis;Cycladenia;Apocynaceae;Plantae
16042;2651600;Aspidotis californica;Aspidotis;Pteridaceae;Plantae
16043;9270028;Eustoma russellianum;Eustoma;Gentianaceae;Plantae
16044;5421011;Ludwigia pilosa;Ludwigia;Onagraceae;Plantae
16045;5193617;Alia carinata;Alia;Columbellidae;Animalia
16046;3958126;Echinocereus bonkerae;Echinocereus;Cactaceae;Plantae
16047;2981071;Acaciella angustissima;Acaciella;Fabaceae;Plantae
16048;3618699;Amsonia tabernaemontana;Amsonia;Apocynaceae;Plantae
16049;8414880;Commelina dianthifolia;Commelina;Commelinaceae;Plantae
16050;4287636;Coluber fuliginosus;Coluber;Colubridae;Animalia
16051;2044799;Homalodisca liturata;Homalodisca;Cicadellidae;Animalia
16052;5384889;Abronia fragrans;Abronia;Nyctaginaceae;Plantae
16053;3129097;Scabrethia scabra;Scabrethia;Asteraceae;Plantae
16054;5361793;Parietaria floridana;Parietaria;Urticaceae;Plantae
16055;8587749;Elaphidion irroratum;Elaphidion;Cerambycidae;Animalia
16056;2859827;Zephyranthes citrina;Zephyranthes;Amaryllidaceae;Plantae
16057;7068379;Vicia sativa;Vicia;Fabaceae;Plantae
16058;3134017;Picradeniopsis bigelovii;Coreopsis;Asteraceae;Plantae
16059;2723487;Carex communis;Carex;Cyperaceae;Plantae
16060;5333349;Pieris phillyreifolia;Pieris;Ericaceae;Plantae
16061;5296244;Sisyrinchium elmeri;Sisyrinchium;Iridaceae;Plantae
16062;2928029;Nemophila aphylla;Nemophila;Hydrophyllaceae;Plantae
16063;8246807;Viola quercetorum;Viola;Violaceae;Plantae
16064;7960997;Okanagana magnifica;Okanagana;Cicadidae;Animalia
16065;4062365;Euploca procumbens;Euploca;Heliotropiaceae;Plantae
16066;3170086;Gentiana saponaria;Gentiana;Gentianaceae;Plantae
16067;2964600;Lupinus arbustus;Lupinus;Fabaceae;Plantae
16068;1967240;Homochlodes fritillaria;Homochlodes;Geometridae;Animalia
16069;2286293;Chama arcana;Chama;Chamidae;Animalia
16070;6065846;Larus atricilla;Leucophaeus;Laridae;Animalia
16071;2703487;Zizaniopsis miliacea;Zizaniopsis;Poaceae;Plantae
16072;5574984;Ruellia caroliniensis;Ruellia;Acanthaceae;Plantae
16073;2342499;Hoplosternum littorale;Hoplosternum;Callichthyidae;Animalia
16074;5369786;Geum macrophyllum;Geum;Rosaceae;Plantae
16075;9500945;Euscirrhopterus gloveri;Euscirrhopterus;Noctuidae;Animalia
16076;5704354;Solidago rigidiuscula;Solidago;Asteraceae;Plantae
16077;2716209;Cyperus lupulinus;Cyperus;Cyperaceae;Plantae
16078;5387205;Malacothrix coulteri;Malacothrix;Asteraceae;Plantae
16079;2294153;Anguispira alternata;Anguispira;Discidae;Animalia
16080;2927964;Ipomopsis congesta;Ipomopsis;Polemoniaceae;Plantae
16081;3112045;Carphephorus carnosus;Carphephorus;Asteraceae;Plantae
16082;2926121;Pectocarya setosa;Pectocarya;Boraginaceae;Plantae
16083;6161395;Diadophis punctatus;Diadophis;Dipsadidae;Animalia
16084;2298140;Architectonica nobilis;Architectonica;Architectonicidae;Animalia
16085;2859940;Zephyranthes simpsonii;Zephyranthes;Amaryllidaceae;Plantae
16086;7332067;Phelipanche mutelii;Phelipanche;Orobanchaceae;Plantae
16087;3842903;Zeltnera davyi;Zeltnera;Gentianaceae;Plantae
16088;6894188;Centruroides hentzi;Centruroides;Buthidae;Animalia
16089;2704184;Poa sylvestris;Poa;Poaceae;Plantae
16090;2457000;Chilomeniscus stramineus;Chilomeniscus;Colubridae;Animalia
16091;3682631;Jasminum polyanthum;Jasminum;Oleaceae;Plantae
16092;5388887;Solidago drummondii;Solidago;Asteraceae;Plantae
16093;2225645;Callinectes ornatus;Callinectes;Portunidae;Animalia
16094;8150303;Sylvanelater cylindriformis;Sylvanelater;Elateridae;Animalia
16095;1421113;Allacrotelsa spinulata;Allacrotelsa;Lepismatidae;Animalia
16096;5224262;Virginia valeriae;Virginia;Natricidae;Animalia
16097;1148019;Euderces pini;Euderces;Cerambycidae;Animalia
16098;2914930;Galium porrigens;Galium;Rubiaceae;Plantae
16099;3049300;Phoenicaulis cheiranthoides;Phoenicaulis;Brassicaceae;Plantae
16100;1790248;Melipotis famelica;Melipotis;Noctuidae;Animalia
16101;4284921;Channa argus;Channa;Channidae;Animalia
16102;1322391;Pheidole xerophila;Pheidole;Formicidae;Animalia
16103;1753922;Packardia elegans;Packardia;Limacodidae;Animalia
16104;5414279;Schaefferia cuneifolia;Schaefferia;Celastraceae;Plantae
16105;1037092;Pasimachus californicus;Pasimachus;Carabidae;Animalia
16106;3188786;Epilobium latifolium;Epilobium;Onagraceae;Plantae
16107;3734898;Penstemon floridus;Penstemon;Plantaginaceae;Plantae
16108;5213455;Stephanolepis hispidus;Stephanolepis;Monacanthidae;Animalia
16109;3070448;Euphorbia commutata;Euphorbia;Euphorbiaceae;Plantae
16110;2146859;Schizocosa mccooki;Schizocosa;Lycosidae;Animalia
16111;2157254;Steatoda borealis;Steatoda;Theridiidae;Animalia
16112;2443154;Deirochelys reticularia;Deirochelys;Emydidae;Animalia
16113;1941161;Melittia snowii;Melittia;Sesiidae;Animalia
16114;4037007;Persicaria amphibia;Persicaria;Polygonaceae;Plantae
16115;5192674;Littoraria angulifera;Littoraria;Littorinidae;Animalia
16116;2705745;Schizachne purpurascens;Schizachne;Poaceae;Plantae
16117;2260753;Cryptophyton goddardi;Cryptophyton;Clavulariidae;Animalia
16118;5388934;Solidago radula;Solidago;Asteraceae;Plantae
16119;2975172;Vicia minutiflora;Vicia;Fabaceae;Plantae
16120;1760908;Eupseudomorpha brillians;Eupseudomorpha;Noctuidae;Animalia
16121;4274547;Chaenactis douglasii;Chaenactis;Asteraceae;Plantae
16122;1862181;Xylophanes pluto;Xylophanes;Sphingidae;Animalia
16123;2488379;Spindalis zena;Spindalis;Thraupidae;Animalia
16124;2808176;Malaxis unifolia;Malaxis;Orchidaceae;Plantae
16125;1785997;Syngrapha rectangula;Syngrapha;Noctuidae;Animalia
16126;5038024;Zethus slossonae;Zethus;Eumenidae;Animalia
16127;5102666;Choristoneura fumiferana;Choristoneura;Tortricidae;Animalia
16128;2703101;Melica imperfecta;Melica;Poaceae;Plantae
16129;3049163;Physaria montana;Physaria;Brassicaceae;Plantae
16130;1337527;Dianthidium curvatum;Dianthidium;Megachilidae;Animalia
16131;7190611;Coluber flagellum;Coluber;Colubridae;Animalia
16132;2455943;Trimorphodon lambda;Trimorphodon;Colubridae;Animalia
16133;2702843;Hilaria jamesii;Hilaria;Poaceae;Plantae
16134;2888918;Chorizanthe procumbens;Chorizanthe;Polygonaceae;Plantae
16135;2358941;Erimyzon oblongus;Erimyzon;Catostomidae;Animalia
16136;4239830;Perityle megalocephala;Perityle;Asteraceae;Plantae
16137;2702664;Panicum erectifolium;Panicum;Poaceae;Plantae
16138;2728174;Carex chordorrhiza;Carex;Cyperaceae;Plantae
16139;7838599;Heliotropium curassavicum;Heliotropium;Heliotropiaceae;Plantae
16140;2044110;Balclutha neglecta;Balclutha;Cicadellidae;Animalia
16141;2766078;Pontederia cordata;Pontederia;Pontederiaceae;Plantae
16142;1357506;Andrena nasonii;Andrena;Andrenidae;Animalia
16143;2977323;Wisteria floribunda;Wisteria;Fabaceae;Plantae
16144;7496084;Apiastrum angustifolium;Apiastrum;Apiaceae;Plantae
16145;1045953;Hoshihananomia octopunctata;Hoshihananomia;Mordellidae;Animalia
16146;3054328;Carya carolinae-septentrionalis;Carya;Juglandaceae;Plantae
16147;9257504;Tarachidia cuta;Tarachidia;Noctuidae;Animalia
16148;10604375;Cicinnus melsheimeri;Cicinnus;Mimallonidae;Animalia
16149;1894329;Euptoieta hegesia;Euptoieta;Nymphalidae;Animalia
16150;3991491;Dendrolycopodium hickeyi;Dendrolycopodium;Lycopodiaceae;Plantae
16151;5289937;Digitaria californica;Digitaria;Poaceae;Plantae
16152;3150918;Echinacea sanguinea;Echinacea;Asteraceae;Plantae
16153;4038059;Eriogonum microtheca;Eriogonum;Polygonaceae;Plantae
16154;3699632;Combretum indicum;Combretum;Combretaceae;Plantae
16155;2295675;Webbhelix multilineata;Webbhelix;Polygyridae;Animalia
16156;1659989;Efferia pogonias;Efferia;Asilidae;Animalia
16157;5414957;Collinsia violacea;Collinsia;Plantaginaceae;Plantae
16158;1790274;Melipotis agrotoides;Melipotis;Noctuidae;Animalia
16159;3189461;Hypericum kalmianum;Hypericum;Hypericaceae;Plantae
16160;5384195;Harrisia pomanensis;Harrisia;Cactaceae;Plantae
16161;2468284;Elgaria kingii;Elgaria;Anguidae;Animalia
16162;2417495;Ginglymostoma cirratum;Ginglymostoma;Ginglymostomatidae;Animalia
16163;1881767;Gonocausta sabinalis;Gonocausta;Crambidae;Animalia
16164;3170597;Castilleja lanata;Castilleja;Orobanchaceae;Plantae
16165;3171541;Penstemon baccharifolius;Penstemon;Plantaginaceae;Plantae
16166;8176318;Viola wittrockiana;Viola;Violaceae;Plantae
16167;3166329;Downingia cuspidata;Downingia;Campanulaceae;Plantae
16168;5341369;Scutellaria wrightii;Scutellaria;Lamiaceae;Plantae
16169;2452649;Phyllorhynchus decurtatus;Phyllorhynchus;Colubridae;Animalia
16170;1353425;Halictus farinosus;Halictus;Halictidae;Animalia
16171;3114245;Rudbeckia missouriensis;Rudbeckia;Asteraceae;Plantae
16172;10131401;Erigeron aphanactis;Erigeron;Asteraceae;Plantae
16173;5304177;Triteleia bridgesii;Triteleia;Asparagaceae;Plantae
16174;5414592;Cordylanthus wrightii;Cordylanthus;Orobanchaceae;Plantae
16175;1971997;Nepytia freemani;Nepytia;Geometridae;Animalia
16176;4987906;Oligotoma nigra;Oligotoma;Oligotomidae;Animalia
16177;3172132;Nuttallanthus floridanus;Nuttallanthus;Plantaginaceae;Plantae
16178;3149371;Raillardella argentea;Raillardella;Asteraceae;Plantae
16179;9163659;Schinia diffusa;Schinia;Noctuidae;Animalia
16180;6067094;Podabrus cavicollis;Podabrus;Cantharidae;Animalia
16181;5789284;Sterna fuscata;Onychoprion;Laridae;Animalia
16182;9072740;Alces americanus;Alces;Cervidae;Animalia
16183;5396835;Vernonia arkansana;Vernonia;Asteraceae;Plantae
16184;2692945;Xyris torta;Xyris;Xyridaceae;Plantae
16185;2889533;Eriogonum corymbosum;Eriogonum;Polygonaceae;Plantae
16186;4299080;Calephelis wrighti;Calephelis;Lycaenidae;Animalia
16187;3611760;Phacelia nemoralis;Phacelia;Hydrophyllaceae;Plantae
16188;1442828;Platycentropus radiatus;Platycentropus;Limnephilidae;Animalia
16189;8261642;Psittacara holochlorus;Aratinga;Psittacidae;Animalia
16190;2684621;Juniperus pinchotii;Juniperus;Cupressaceae;Plantae
16191;1328213;Pachodynerus nasidens;Pachodynerus;Eumenidae;Animalia
16192;2451721;Xantusia henshawi;Xantusia;Xantusiidae;Animalia
16193;2874843;Petalonyx nitidus;Petalonyx;Loasaceae;Plantae
16194;9277294;Cepphis armataria;Priocycla;Geometridae;Animalia
16195;9818333;Philolithus sordidus;Philolithus;Tenebrionidae;Animalia
16196;5567702;Micranthes eriophora;Micranthes;Saxifragaceae;Plantae
16197;7847453;Diplacus rattanii;Diplacus;Phrymaceae;Plantae
16198;5684137;Lyonia ligustrina;Lyonia;Ericaceae;Plantae
16199;3039465;Frangula betulifolia;Frangula;Rhamnaceae;Plantae
16200;5359455;Trifolium obtusiflorum;Trifolium;Fabaceae;Plantae
16201;3150315;Hecastocleis shockleyi;Hecastocleis;Asteraceae;Plantae
16202;1428245;Sympetrum costiferum;Sympetrum;Libellulidae;Animalia
16203;8208975;Galium bermudense;Galium;Rubiaceae;Plantae
16204;2889564;Eriogonum multiflorum;Eriogonum;Polygonaceae;Plantae
16205;2292830;Tegula gallina;Tegula;Tegulidae;Animalia
16206;5377021;Lepidium thurberi;Lepidium;Brassicaceae;Plantae
16207;3169012;Hippocratea volubilis;Hippocratea;Celastraceae;Plantae
16208;1890410;Pyrausta phoenicealis;Pyrausta;Crambidae;Animalia
16209;5346343;Astragalus bisulcatus;Astragalus;Fabaceae;Plantae
16210;7412408;Ilex ambigua;Ilex;Aquifoliaceae;Plantae
16211;2685479;Abies bracteata;Abies;Pinaceae;Plantae
16212;7779939;Utricularia resupinata;Utricularia;Lentibulariaceae;Plantae
16213;9171165;Acraspis macrocarpae;Acraspis;Cynipidae;Animalia
16214;2959964;Pediomelum subacaule;Pediomelum;Fabaceae;Plantae
16215;5122574;Acrolophus propinqua;Acrolophus;Acrolophidae;Animalia
16216;2292325;Cuthona divae;Cuthona;Cuthonidae;Animalia
16217;5377378;Matthiola incana;Matthiola;Brassicaceae;Plantae
16218;5189374;Quadrula quadrula;Quadrula;Unionidae;Animalia
16219;5383959;Salicornia bigelovii;Salicornia;Amaranthaceae;Plantae
16220;2882624;Arctostaphylos pringlei;Arctostaphylos;Ericaceae;Plantae
16221;2888990;Rumex salicifolius;Rumex;Polygonaceae;Plantae
16222;2727891;Carex tribuloides;Carex;Cyperaceae;Plantae
16223;2724150;Carex aquatilis;Carex;Cyperaceae;Plantae
16224;1421202;Cordulegaster erronea;Cordulegaster;Cordulegastridae;Animalia
16225;2279404;Eupentacta quinquesemita;Eupentacta;Sclerodactylidae;Animalia
16226;2479618;Amazona albifrons;Amazona;Psittacidae;Animalia
16227;3061642;Tragia urticifolia;Tragia;Euphorbiaceae;Plantae
16228;5367193;Potentilla crinita;Potentilla;Rosaceae;Plantae
16229;2855519;Nothoscordum gracile;Nothoscordum;Amaryllidaceae;Plantae
16230;2474264;Cyrtonyx montezumae;Cyrtonyx;Odontophoridae;Animalia
16231;5002743;Tetraopes melanurus;Tetraopes;Cerambycidae;Animalia
16232;5397006;Vernonia texana;Vernonia;Asteraceae;Plantae
16233;2874223;Passiflora pallens;Passiflora;Passifloraceae;Plantae
16234;5401832;Helenium vernale;Helenium;Asteraceae;Plantae
16235;3842912;Zeltnera calycosa;Zeltnera;Gentianaceae;Plantae
16236;2960195;Amphicarpaea bracteata;Amphicarpaea;Fabaceae;Plantae
16237;2465641;Pogona vitticeps;Pogona;Agamidae;Animalia
16238;8346401;Passiflora tenuiloba;Passiflora;Passifloraceae;Plantae
16239;2888613;Viburnum edule;Viburnum;Adoxaceae;Plantae
16240;3047649;Dimorphocarpa candicans;Dimorphocarpa;Brassicaceae;Plantae
16241;2928527;Ipomoea tenuissima;Ipomoea;Convolvulaceae;Plantae
16242;5224464;Lampropeltis calligaster;Lampropeltis;Colubridae;Animalia
16243;2706285;Aristida tuberculosa;Aristida;Poaceae;Plantae
16244;2874532;Ibervillea tenuisecta;Ibervillea;Cucurbitaceae;Plantae
16245;4133974;Panicum oligosanthes;Panicum;Poaceae;Plantae
16246;5347037;Astragalus whitneyi;Astragalus;Fabaceae;Plantae
16247;7915743;Carya laciniosa;Carya;Juglandaceae;Plantae
16248;2291118;Physella acuta;Physella;Physidae;Animalia
16249;1790343;Stiria rugifrons;Stiria;Noctuidae;Animalia
16250;2471882;Anniella pulchra;Anniella;Anniellidae;Animalia
16251;8195175;Adenostoma fasciculatum;Adenostoma;Rosaceae;Plantae
16252;5388948;Solidago ohioensis;Solidago;Asteraceae;Plantae
16253;4992922;Phyllophaga lanceolata;Phyllophaga;Melolonthidae;Animalia
16254;2688204;Selaginella arenicola;Selaginella;Selaginellaceae;Plantae
16255;5527207;Proboscidea louisianica;Proboscidea;Martyniaceae;Plantae
16256;2702550;Panicum leibergii;Panicum;Poaceae;Plantae
16257;6316615;Yucca brevifolia;Yucca;Asparagaceae;Plantae
16258;3084023;Phytolacca icosandra;Phytolacca;Phytolaccaceae;Plantae
16259;1047400;Blepharida rhois;Blepharida;Chrysomelidae;Animalia
16260;2949235;Aeschynomene americana;Aeschynomene;Fabaceae;Plantae
16261;3664303;Oenothera macrocarpa;Oenothera;Onagraceae;Plantae
16262;5331355;Viola palustris;Viola;Violaceae;Plantae
16263;2928215;Phacelia rotundifolia;Phacelia;Hydrophyllaceae;Plantae
16264;2927972;Ipomopsis polycladon;Ipomopsis;Polemoniaceae;Plantae
16265;2714818;Cyperus rotundus;Cyperus;Cyperaceae;Plantae
16266;1864090;Manduca jasminearum;Manduca;Sphingidae;Animalia
16267;1005677;Watersipora subtorquata;Watersipora;Watersiporidae;Animalia
16268;6382777;Echinocereus coccineus;Echinocereus;Cactaceae;Plantae
16269;8593687;Matelea pubiflora;Matelea;Apocynaceae;Plantae
16270;9405778;Baccharis plummerae;Baccharis;Asteraceae;Plantae
16271;2201481;Ligidium gracile;Ligidium;Ligiidae;Animalia
16272;2079231;Chlorochroa uhleri;Chlorochroa;Pentatomidae;Animalia
16273;5343285;Astragalus amphioxys;Astragalus;Fabaceae;Plantae
16274;2874728;Eucnide bartonioides;Eucnide;Loasaceae;Plantae
16275;3150453;Xanthisma gracile;Xanthisma;Asteraceae;Plantae
16276;7043287;Diabrotica undecimpunctata;Diabrotica;Chrysomelidae;Animalia
16277;3152625;Abutilon incanum;Abutilon;Malvaceae;Plantae
16278;2432461;Myotis yumanensis;Myotis;Vespertilionidae;Animalia
16279;2115689;Balanus aquila;Menesiniella;Balanidae;Animalia
16280;1046620;Nemognatha piazata;Nemognatha;Meloidae;Animalia
16281;2975656;Chapmannia floridana;Chapmannia;Fabaceae;Plantae
16282;3191383;Polygala scoparioides;Polygala;Polygalaceae;Plantae
16283;5857884;Lottia scutum;Lottia;Lottiidae;Animalia
16284;8986244;Sporophila morelleti;Sporophila;Thraupidae;Animalia
16285;1919326;Euchloe olympia;Euchloe;Pieridae;Animalia
16286;5090528;Promachus painteri;Promachus;Asilidae;Animalia
16287;5088031;Urophora cardui;Urophora;Tephritidae;Animalia
16288;5126013;Homoeosoma electella;Homoeosoma;Pyralidae;Animalia
16289;3173059;Dyschoriste angusta;Dyschoriste;Acanthaceae;Plantae
16290;5387225;Malacothrix sonchoides;Malacothrix;Asteraceae;Plantae
16291;1315127;Formica integroides;Formica;Formicidae;Animalia
16292;2888487;Argemone pleiacantha;Argemone;Papaveraceae;Plantae
16293;5408772;Lobelia appendiculata;Lobelia;Campanulaceae;Plantae
16294;5188933;Anadara secticostata;Anadara;Arcidae;Animalia
16295;1808590;Ectypia bivittata;Ectypia;Arctiidae;Animalia
16296;2928162;Phacelia humilis;Phacelia;Hydrophyllaceae;Plantae
16297;2752803;Erythronium hendersonii;Erythronium;Liliaceae;Plantae
16298;8607668;Valerianella umbilicata;Valerianella;Caprifoliaceae;Plantae
16299;4135491;Stipa parishii;Stipa;Poaceae;Plantae
16300;3033480;Ranunculus pusillus;Ranunculus;Ranunculaceae;Plantae
16301;3137227;Balsamorhiza hookeri;Balsamorhiza;Asteraceae;Plantae
16302;5091313;Asilus sericeus;Asilus;Asilidae;Animalia
16303;5388389;Brickellia grandiflora;Brickellia;Asteraceae;Plantae
16304;2703262;Danthonia californica;Danthonia;Poaceae;Plantae
16305;1551317;Phytomyza plantaginis;Phytomyza;Agromyzidae;Animalia
16306;5154485;Stictocephala diceros;Stictocephala;Membracidae;Animalia
16307;1951340;Oarisma garita;Oarisma;Hesperiidae;Animalia
16308;5368527;Potentilla flabellifolia;Potentilla;Rosaceae;Plantae
16309;2927106;Conradina grandiflora;Conradina;Lamiaceae;Plantae
16310;5353439;Dalea reverchonii;Dalea;Fabaceae;Plantae
16311;2702016;Juncus trigonocarpus;Juncus;Juncaceae;Plantae
16312;7991730;Phacoides pectinatus;Phacoides;Lucinidae;Animalia
16313;1688354;Amblycorypha rotundifolia;Amblycorypha;Tettigoniidae;Animalia
16314;6249512;Polistes comanchus;Polistes;Eumenidae;Animalia
16315;2889637;Eriogonum rotundifolium;Eriogonum;Polygonaceae;Plantae
16316;1338896;Anthidiellum notatum;Anthidiellum;Megachilidae;Animalia
16317;5101713;Malacosoma incurva;Malacosoma;Lasiocampidae;Animalia
